Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,branch-b6g2,branch-ahcf,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Store: target
1375,1773236951384,11/03/2026 13:49:11,1773236951384,-5,11/03/2026 08:49:11,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,223,phonetic categorization,2AFC,6i7z8o,3,response,t,,832.8999999992084,817.3999999999069,832.8999999992084,832.8999999992084,817.3999999999069,832.8999999992084,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+100.wav,,1,t,d,288,4,,,
1376,1773236952570,11/03/2026 13:49:12,1773236952570,-5,11/03/2026 08:49:12,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,223,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.8999999978114,1201.3000000000466,1201.8999999978114,1201.8999999978114,1201.3000000000466,1201.8999999978114,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+100.wav,,1,t,d,288,4,,,
1377,1773236953070,11/03/2026 13:49:13,1773236953070,-5,11/03/2026 08:49:13,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,224,phonetic categorization,fixation,99n54d,1,timedOut,,,500.80000000074506,500.30000000004657,500.80000000074506,500.80000000074506,500.30000000004657,500.80000000074506,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+65.wav,,1,t,d,288,4,,,
1378,1773236953072,11/03/2026 13:49:13,1773236953072,-5,11/03/2026 08:49:13,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,224,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.399999999208376,0,2.399999999208376,2.399999999208376,0,2.399999999208376,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+65.wav,,1,t,d,288,4,,,
1379,1773236953453,11/03/2026 13:49:13,1773236953453,-5,11/03/2026 08:49:13,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,224,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,383.29999999771826,366.79999999993015,383.29999999771826,383.29999999771826,366.79999999993015,383.29999999771826,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+65.wav,,1,t,d,288,4,,,
1380,1773236953453,11/03/2026 13:49:13,1773236953453,-5,11/03/2026 08:49:13,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,224,phonetic categorization,soundplay,x8jhtp,2,continue,,,383.29999999993015,366.79999999993015,383.29999999993015,383.29999999993015,366.79999999993015,383.29999999993015,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+65.wav,,1,t,d,288,4,,,
1381,1773236954239,11/03/2026 13:49:14,1773236954239,-5,11/03/2026 08:49:14,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,224,phonetic categorization,2AFC,6i7z8o,3,response,t,,802.4999999977881,800.8000000000466,802.4999999977881,802.4999999977881,800.8000000000466,802.4999999977881,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+65.wav,,1,t,d,288,4,,,
1382,1773236955439,11/03/2026 13:49:15,1773236955439,-5,11/03/2026 08:49:15,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,224,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.4000000007218,1201.0999999999767,1201.4000000007218,1201.4000000007218,1201.0999999999767,1201.4000000007218,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+65.wav,,1,t,d,288,4,,,
1383,1773236955939,11/03/2026 13:49:15,1773236955939,-5,11/03/2026 08:49:15,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,225,phonetic categorization,fixation,99n54d,1,timedOut,,,500.5,500.19999999995343,500.5,500.5,500.19999999995343,500.5,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+25.wav,,1,t,d,288,4,,,
1384,1773236955941,11/03/2026 13:49:15,1773236955941,-5,11/03/2026 08:49:15,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,225,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.100000000791624,0,2.100000000791624,2.100000000791624,0,2.100000000791624,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+25.wav,,1,t,d,288,4,,,
1385,1773236956280,11/03/2026 13:49:16,1773236956280,-5,11/03/2026 08:49:16,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,225,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,341.69999999855645,333.9000000000233,341.69999999855645,341.69999999855645,333.9000000000233,341.69999999855645,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+25.wav,,1,t,d,288,4,,,
1386,1773236956281,11/03/2026 13:49:16,1773236956281,-5,11/03/2026 08:49:16,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,225,phonetic categorization,soundplay,x8jhtp,2,continue,,,342.19999999855645,333.9000000000233,342.19999999855645,342.19999999855645,333.9000000000233,342.19999999855645,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+25.wav,,1,t,d,288,4,,,
1387,1773236957024,11/03/2026 13:49:17,1773236957024,-5,11/03/2026 08:49:17,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,225,phonetic categorization,2AFC,6i7z8o,3,response,t,,750.6000000000931,733.8000000000466,750.6000000000931,750.6000000000931,733.8000000000466,750.6000000000931,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+25.wav,,1,t,d,288,4,,,
1388,1773236958207,11/03/2026 13:49:18,1773236958207,-5,11/03/2026 08:49:18,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,225,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.2999999992317,1200.9000000000233,1201.2999999992317,1201.2999999992317,1200.9000000000233,1201.2999999992317,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+25.wav,,1,t,d,288,4,,,
1389,1773236958708,11/03/2026 13:49:18,1773236958708,-5,11/03/2026 08:49:18,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,226,phonetic categorization,fixation,99n54d,1,timedOut,,,501.0999999984633,500.69999999995343,501.0999999984633,501.0999999984633,500.69999999995343,501.0999999984633,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+35.wav,,1,t,d,288,4,,,
1390,1773236958710,11/03/2026 13:49:18,1773236958710,-5,11/03/2026 08:49:18,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,226,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.099999997764826,0,2.099999997764826,2.099999997764826,0,2.099999997764826,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+35.wav,,1,t,d,288,4,,,
1391,1773236959058,11/03/2026 13:49:19,1773236959058,-5,11/03/2026 08:49:19,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,226,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,350.0999999977648,334,350.0999999977648,350.0999999977648,334,350.0999999977648,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+35.wav,,1,t,d,288,4,,,
1392,1773236959058,11/03/2026 13:49:19,1773236959058,-5,11/03/2026 08:49:19,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,226,phonetic categorization,soundplay,x8jhtp,2,continue,,,350.5,334,350.5,350.5,334,350.5,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+35.wav,,1,t,d,288,4,,,
1393,1773236959200,11/03/2026 13:49:19,1773236959200,-5,11/03/2026 08:49:19,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,226,phonetic categorization,2AFC,6i7z8o,3,response,t,,157.89999999850988,149.59999999997672,157.89999999850988,157.89999999850988,149.59999999997672,157.89999999850988,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+35.wav,,1,t,d,288,4,,,
1394,1773236960393,11/03/2026 13:49:20,1773236960393,-5,11/03/2026 08:49:20,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,226,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.7999999985332,1201.3000000000466,1201.7999999985332,1201.7999999985332,1201.3000000000466,1201.7999999985332,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+35.wav,,1,t,d,288,4,,,
1395,1773236960894,11/03/2026 13:49:20,1773236960894,-5,11/03/2026 08:49:20,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,227,phonetic categorization,fixation,99n54d,1,timedOut,,,501.19999999774154,500.69999999995343,501.19999999774154,501.19999999774154,500.69999999995343,501.19999999774154,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+90.wav,,1,t,d,288,4,,,
1396,1773236960895,11/03/2026 13:49:20,1773236960895,-5,11/03/2026 08:49:20,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,227,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.099999999278225,0,2.099999999278225,2.099999999278225,0,2.099999999278225,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+90.wav,,1,t,d,288,4,,,
1397,1773236961278,11/03/2026 13:49:21,1773236961278,-5,11/03/2026 08:49:21,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,227,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,384.20000000076834,383.20000000006985,384.20000000076834,384.20000000076834,383.20000000006985,384.20000000076834,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+90.wav,,1,t,d,288,4,,,
1398,1773236961278,11/03/2026 13:49:21,1773236961278,-5,11/03/2026 08:49:21,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,227,phonetic categorization,soundplay,x8jhtp,2,continue,,,384.29999999853317,383.20000000006985,384.29999999853317,384.29999999853317,383.20000000006985,384.29999999853317,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+90.wav,,1,t,d,288,4,,,
1399,1773236962136,11/03/2026 13:49:22,1773236962136,-5,11/03/2026 08:49:22,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,227,phonetic categorization,2AFC,6i7z8o,3,response,t,,859.5000000006985,850.6999999999534,859.5000000006985,859.5000000006985,850.6999999999534,859.5000000006985,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+90.wav,,1,t,d,288,4,,,
1400,1773236963329,11/03/2026 13:49:23,1773236963329,-5,11/03/2026 08:49:23,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,227,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.300000000745,1200.8000000000466,1201.300000000745,1201.300000000745,1200.8000000000466,1201.300000000745,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+90.wav,,1,t,d,288,4,,,
1401,1773236963829,11/03/2026 13:49:23,1773236963829,-5,11/03/2026 08:49:23,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,228,phonetic categorization,fixation,99n54d,1,timedOut,,,501.29999999771826,500.5999999999767,501.29999999771826,501.29999999771826,500.5999999999767,501.29999999771826,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+15.wav,,1,t,d,288,4,,,
1402,1773236963831,11/03/2026 13:49:23,1773236963831,-5,11/03/2026 08:49:23,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,228,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.400000000721775,0,2.400000000721775,2.400000000721775,0,2.400000000721775,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+15.wav,,1,t,d,288,4,,,
1403,1773236964177,11/03/2026 13:49:24,1773236964177,-5,11/03/2026 08:49:24,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,228,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,348.69999999774154,333.5,348.69999999774154,348.69999999774154,333.5,348.69999999774154,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+15.wav,,1,t,d,288,4,,,
1404,1773236964178,11/03/2026 13:49:24,1773236964178,-5,11/03/2026 08:49:24,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,228,phonetic categorization,soundplay,x8jhtp,2,continue,,,348.9000000007218,333.5,348.9000000007218,348.9000000007218,333.5,348.9000000007218,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+15.wav,,1,t,d,288,4,,,
1405,1773236965616,11/03/2026 13:49:25,1773236965616,-5,11/03/2026 08:49:25,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,228,phonetic categorization,2AFC,6i7z8o,3,response,d,,1453.4000000007218,1451.4000000000233,1453.4000000007218,1453.4000000007218,1451.4000000000233,1453.4000000007218,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+15.wav,,1,t,d,288,4,,,
1406,1773236966816,11/03/2026 13:49:26,1773236966816,-5,11/03/2026 08:49:26,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,228,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1202.0999999984633,1201.0999999999767,1202.0999999984633,1202.0999999984633,1201.0999999999767,1202.0999999984633,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+15.wav,,1,t,d,288,4,,,
1407,1773236967316,11/03/2026 13:49:27,1773236967316,-5,11/03/2026 08:49:27,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,229,phonetic categorization,fixation,99n54d,1,timedOut,,,500.9999999984866,500.29999999993015,500.9999999984866,500.9999999984866,500.29999999993015,500.9999999984866,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+20.wav,,1,t,d,288,4,,,
1408,1773236967318,11/03/2026 13:49:27,1773236967318,-5,11/03/2026 08:49:27,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,229,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.69999999855645,0,2.69999999855645,2.69999999855645,0,2.69999999855645,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+20.wav,,1,t,d,288,4,,,
1409,1773236967653,11/03/2026 13:49:27,1773236967653,-5,11/03/2026 08:49:27,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,229,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,338.1000000007916,333.5,338.1000000007916,338.1000000007916,333.5,338.1000000007916,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+20.wav,,1,t,d,288,4,,,
1410,1773236967653,11/03/2026 13:49:27,1773236967653,-5,11/03/2026 08:49:27,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,229,phonetic categorization,soundplay,x8jhtp,2,continue,,,338.4999999993015,333.5,338.4999999993015,338.4999999993015,333.5,338.4999999993015,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+20.wav,,1,t,d,288,4,,,
1411,1773236967728,11/03/2026 13:49:27,1773236967728,-5,11/03/2026 08:49:27,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,229,phonetic categorization,2AFC,6i7z8o,3,response,d,,78.80000000004657,66.80000000004657,78.80000000004657,78.80000000004657,66.80000000004657,78.80000000004657,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+20.wav,,1,t,d,288,4,,,
1412,1773236968917,11/03/2026 13:49:28,1773236968917,-5,11/03/2026 08:49:28,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,229,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.5999999977648,1201.0999999999767,1201.5999999977648,1201.5999999977648,1201.0999999999767,1201.5999999977648,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+20.wav,,1,t,d,288,4,,,
1413,1773236969418,11/03/2026 13:49:29,1773236969418,-5,11/03/2026 08:49:29,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,230,phonetic categorization,fixation,99n54d,1,timedOut,,,501.29999999853317,500.5,501.29999999853317,501.29999999853317,500.5,501.29999999853317,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_-20.wav,,1,t,d,288,4,,,
1414,1773236969419,11/03/2026 13:49:29,1773236969419,-5,11/03/2026 08:49:29,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,230,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.700000000768341,0,2.700000000768341,2.700000000768341,0,2.700000000768341,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-20.wav,,1,t,d,288,4,,,
1415,1773236969766,11/03/2026 13:49:29,1773236969766,-5,11/03/2026 08:49:29,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,230,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,349.0999999992782,333.4000000000233,349.0999999992782,349.0999999992782,333.4000000000233,349.0999999992782,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-20.wav,,1,t,d,288,4,,,
